winner,total_rounds,rounds_since_last_stuck,average_rounds_between_stuck,total_stuck_events
Player 2,68.0,21.0,19.0,5.0
Player 1,19.0,0.0,0.0,0.0
Player 2,16.0,0.0,0.0,0.0
Player 1,20.0,5.0,5.0,1.0
Player 2,45.0,23.0,16.333333333333332,3.0
Player 2,18.0,0.0,0.0,0.0
Player 1,36.0,5.0,11.666666666666666,3.0
Player 2,17.0,0.0,0.0,0.0
Player 2,17.0,0.0,0.0,0.0
Player 2,18.0,0.0,0.0,0.0
Player 2,21.0,0.0,0.0,0.0
Player 2,48.0,5.0,14.0,4.0
Player 2,19.0,0.0,0.0,0.0
Player 1,32.0,9.0,11.0,2.0
Player 2,18.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 2,26.0,1.0,6.0,2.0
Player 1,20.0,3.0,3.0,1.0
Player 2,27.0,13.0,13.0,1.0
Player 1,33.0,3.0,13.0,3.0
Player 1,17.0,0.0,0.0,0.0
Player 2,19.0,0.0,0.0,0.0
Player 1,21.0,0.0,0.0,0.0
Player 1,26.0,5.0,13.0,2.0
Player 1,45.0,9.0,13.0,4.0
Player 1,21.0,0.0,0.0,0.0
Player 1,51.0,9.0,16.5,4.0
Player 2,20.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 2,29.0,13.0,12.0,2.0
Player 1,20.0,5.0,7.0,2.0
Player 1,58.0,19.0,15.333333333333334,6.0
Player 2,14.0,0.0,0.0,0.0
Player 1,37.0,17.0,15.666666666666666,3.0
Player 2,21.0,0.0,0.0,0.0
Player 1,17.0,0.0,0.0,0.0
Player 1,20.0,0.0,0.0,0.0
Player 1,18.0,0.0,0.0,0.0
Player 1,31.0,13.0,11.666666666666666,3.0
Player 2,19.0,0.0,0.0,0.0
Player 2,18.0,0.0,0.0,0.0
Player 1,27.0,11.0,10.0,2.0
Player 2,19.0,0.0,0.0,0.0
Player 1,19.0,0.0,0.0,0.0
Player 1,26.0,7.0,10.0,2.0
Player 1,20.0,0.0,0.0,0.0
Player 1,29.0,3.0,18.0,2.0
Player 2,18.0,0.0,0.0,0.0
Player 1,41.0,1.0,7.571428571428571,7.0
Player 1,19.0,0.0,0.0,0.0
Player 1,20.0,0.0,0.0,0.0
Player 1,36.0,3.0,11.666666666666666,3.0
Player 1,18.0,0.0,0.0,0.0
Player 2,18.0,0.0,0.0,0.0
Player 1,39.0,25.0,17.0,2.0
Player 1,18.0,0.0,0.0,0.0
Player 2,31.0,25.0,25.0,1.0
Player 1,21.0,0.0,0.0,0.0
Player 1,20.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 1,86.0,31.0,15.222222222222221,9.0
Player 2,21.0,0.0,0.0,0.0
Player 1,22.0,13.0,13.0,1.0
Player 2,21.0,0.0,0.0,0.0
Player 2,18.0,0.0,0.0,0.0
Player 1,49.0,23.0,14.5,4.0
Player 2,22.0,5.0,5.0,1.0
Player 1,36.0,9.0,11.5,4.0
Player 2,18.0,0.0,0.0,0.0
Player 1,18.0,0.0,0.0,0.0
Player 1,35.0,27.0,20.0,2.0
Player 1,15.0,0.0,0.0,0.0
Player 1,53.0,31.0,21.666666666666668,3.0
Player 1,29.0,9.0,15.0,2.0
Player 1,17.0,0.0,0.0,0.0
Player 1,26.0,23.0,23.0,1.0
Player 1,20.0,0.0,0.0,0.0
Player 1,20.0,0.0,0.0,0.0
Player 1,21.0,0.0,0.0,0.0
Player 2,17.0,0.0,0.0,0.0
Player 1,20.0,0.0,0.0,0.0
Player 2,17.0,0.0,0.0,0.0
Player 1,40.0,17.0,15.666666666666666,3.0
Player 1,34.0,15.0,16.0,2.0
Player 1,17.0,0.0,0.0,0.0
Player 1,27.0,21.0,14.0,2.0
Player 1,41.0,9.0,15.0,3.0
Player 2,32.0,19.0,19.0,1.0
Player 1,27.0,7.0,15.0,2.0
Player 2,17.0,0.0,0.0,0.0
Player 1,17.0,0.0,0.0,0.0
Player 2,19.0,0.0,0.0,0.0
Player 2,15.0,0.0,0.0,0.0
Player 2,17.0,0.0,0.0,0.0
Player 1,39.0,13.0,15.0,3.0
Player 2,20.0,0.0,0.0,0.0
Player 2,17.0,0.0,0.0,0.0
Player 2,18.0,0.0,0.0,0.0
Player 1,22.0,9.0,9.0,1.0
Player 1,21.0,0.0,0.0,0.0
Player 1,66.0,3.0,14.666666666666666,6.0
Player 1,58.0,7.0,15.4,5.0
Player 2,17.0,0.0,0.0,0.0
Player 2,16.0,0.0,0.0,0.0
Player 2,16.0,0.0,0.0,0.0
Player 2,31.0,21.0,21.0,1.0
Player 1,34.0,15.0,13.0,2.0
Player 1,16.0,0.0,0.0,0.0
Player 1,21.0,0.0,0.0,0.0
Player 2,15.0,0.0,0.0,0.0
Player 1,29.0,21.0,21.0,1.0
Player 2,59.0,27.0,18.5,4.0
Player 1,31.0,9.0,19.0,2.0
Player 2,47.0,17.0,14.5,4.0
Player 2,19.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 1,36.0,25.0,20.0,2.0
Player 2,19.0,0.0,0.0,0.0
Player 1,20.0,0.0,0.0,0.0
Player 1,61.0,23.0,18.6,5.0
Player 1,49.0,7.0,16.0,4.0
Player 1,31.0,17.0,9.0,2.0
Player 1,50.0,27.0,21.0,3.0
Player 2,19.0,0.0,0.0,0.0
Player 1,32.0,27.0,23.0,2.0
Player 1,16.0,0.0,0.0,0.0
Player 2,36.0,1.0,8.0,4.0
Player 1,19.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 1,17.0,0.0,0.0,0.0
Player 2,21.0,0.0,0.0,0.0
Player 2,17.0,0.0,0.0,0.0
Player 1,40.0,15.0,15.0,3.0
Player 1,54.0,25.0,15.0,5.0
Player 2,21.0,0.0,0.0,0.0
Player 1,30.0,21.0,21.0,1.0
Player 1,50.0,3.0,14.5,4.0
Player 1,18.0,0.0,0.0,0.0
Player 1,66.0,17.0,17.0,5.0
Player 1,15.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 2,21.0,0.0,0.0,0.0
Player 2,19.0,0.0,0.0,0.0
Player 2,12.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 2,21.0,0.0,0.0,0.0
Player 2,57.0,17.0,17.0,4.0
Player 2,20.0,0.0,0.0,0.0
Player 2,18.0,0.0,0.0,0.0
Player 1,18.0,0.0,0.0,0.0
Player 1,16.0,0.0,0.0,0.0
Player 1,22.0,1.0,8.0,2.0
Player 2,22.0,0.0,0.0,0.0
Player 1,19.0,0.0,0.0,0.0
Player 1,30.0,7.0,11.666666666666666,3.0
Player 1,20.0,0.0,0.0,0.0
Player 2,31.0,19.0,19.0,1.0
Player 1,19.0,9.0,9.0,1.0
Player 1,21.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 2,17.0,0.0,0.0,0.0
Player 1,28.0,5.0,13.0,2.0
Player 2,22.0,5.0,5.0,1.0
Player 1,18.0,0.0,0.0,0.0
Player 1,20.0,0.0,0.0,0.0
Player 1,17.0,0.0,0.0,0.0
Player 1,20.0,0.0,0.0,0.0
Player 2,18.0,0.0,0.0,0.0
Player 1,43.0,5.0,16.333333333333332,3.0
Player 2,19.0,0.0,0.0,0.0
Player 1,21.0,0.0,0.0,0.0
Player 1,24.0,23.0,23.0,1.0
Player 2,18.0,0.0,0.0,0.0
Player 2,29.0,5.0,15.0,2.0
Player 1,23.0,7.0,7.0,1.0
Player 2,25.0,13.0,13.0,1.0
Player 1,28.0,19.0,12.0,2.0
Player 2,21.0,0.0,0.0,0.0
Player 2,19.0,0.0,0.0,0.0
Player 2,33.0,13.0,11.666666666666666,3.0
Player 1,18.0,0.0,0.0,0.0
Player 1,51.0,25.0,15.0,5.0
Player 2,38.0,25.0,22.0,2.0
Player 1,20.0,0.0,0.0,0.0
Player 2,18.0,0.0,0.0,0.0
Player 2,18.0,0.0,0.0,0.0
Player 2,22.0,15.0,15.0,1.0
Player 2,16.0,0.0,0.0,0.0
Player 2,25.0,15.0,15.0,1.0
Player 2,18.0,0.0,0.0,0.0
Player 1,33.0,13.0,7.666666666666667,3.0
Player 1,21.0,0.0,0.0,0.0
Player 1,13.0,0.0,0.0,0.0
Player 1,20.0,7.0,7.0,1.0
Player 1,42.0,21.0,15.666666666666666,3.0
Player 1,51.0,3.0,14.2,5.0
Player 1,19.0,0.0,0.0,0.0
Player 2,21.0,0.0,0.0,0.0
Player 1,36.0,3.0,10.333333333333334,3.0
Player 1,71.0,23.0,16.0,6.0
Player 1,23.0,3.0,3.0,1.0
Player 1,17.0,0.0,0.0,0.0
Player 1,18.0,0.0,0.0,0.0
Player 1,43.0,9.0,11.0,4.0
Player 2,27.0,15.0,15.0,1.0
Player 2,21.0,0.0,0.0,0.0
Player 2,75.0,7.0,14.714285714285714,7.0
Player 2,20.0,0.0,0.0,0.0
Player 2,31.0,9.0,17.0,2.0
Player 2,22.0,11.0,11.0,1.0
Player 2,18.0,0.0,0.0,0.0
Player 2,28.0,3.0,10.0,2.0
Player 2,19.0,13.0,13.0,1.0
Player 1,15.0,0.0,0.0,0.0
Player 1,16.0,0.0,0.0,0.0
Player 1,16.0,0.0,0.0,0.0
Player 2,35.0,3.0,14.0,2.0
Player 1,31.0,17.0,17.0,2.0
Player 1,20.0,0.0,0.0,0.0
Player 1,15.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 2,15.0,0.0,0.0,0.0
Player 1,17.0,0.0,0.0,0.0
Player 2,33.0,21.0,13.0,2.0
Player 2,21.0,0.0,0.0,0.0
Player 1,37.0,17.0,16.333333333333332,3.0
Player 1,36.0,15.0,15.0,3.0
Player 1,37.0,23.0,19.0,3.0
Player 1,20.0,0.0,0.0,0.0
Player 2,17.0,0.0,0.0,0.0
Player 1,20.0,0.0,0.0,0.0
Player 2,18.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 1,17.0,0.0,0.0,0.0
Player 1,24.0,7.0,13.0,2.0
Player 1,19.0,0.0,0.0,0.0
Player 1,32.0,17.0,14.0,2.0
Player 2,19.0,0.0,0.0,0.0
Player 1,16.0,0.0,0.0,0.0
Player 2,18.0,3.0,3.0,1.0
Player 1,20.0,0.0,0.0,0.0
Player 1,20.0,3.0,3.0,1.0
Player 1,56.0,13.0,16.5,4.0
Player 1,18.0,7.0,7.0,1.0
Player 2,20.0,0.0,0.0,0.0
Player 2,29.0,23.0,13.0,2.0
Player 1,40.0,3.0,13.0,3.0
Player 2,40.0,27.0,10.5,4.0
Player 1,50.0,9.0,18.0,4.0
Player 1,29.0,27.0,17.0,2.0
Player 1,28.0,3.0,15.0,2.0
Player 1,16.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 1,21.0,0.0,0.0,0.0
Player 2,21.0,0.0,0.0,0.0
Player 1,19.0,0.0,0.0,0.0
Player 1,17.0,0.0,0.0,0.0
Player 1,49.0,13.0,18.0,4.0
Player 2,23.0,1.0,1.0,1.0
Player 2,18.0,0.0,0.0,0.0
Player 1,18.0,0.0,0.0,0.0
Player 2,21.0,0.0,0.0,0.0
Player 1,35.0,13.0,16.333333333333332,3.0
Player 1,37.0,19.0,10.333333333333334,3.0
Player 2,22.0,0.0,0.0,0.0
Player 2,18.0,0.0,0.0,0.0
Player 2,38.0,29.0,18.333333333333332,3.0
Player 1,16.0,0.0,0.0,0.0
Player 2,16.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 1,36.0,9.0,14.0,2.0
Player 1,20.0,0.0,0.0,0.0
Player 2,29.0,21.0,21.0,1.0
Player 2,22.0,5.0,3.0,2.0
Player 1,20.0,0.0,0.0,0.0
Player 2,18.0,0.0,0.0,0.0
Player 2,36.0,5.0,15.0,2.0
Player 1,18.0,0.0,0.0,0.0
Player 2,19.0,0.0,0.0,0.0
Player 2,38.0,25.0,17.0,2.0
Player 2,20.0,0.0,0.0,0.0
Player 2,17.0,0.0,0.0,0.0
Player 1,38.0,17.0,18.0,2.0
Player 1,25.0,9.0,9.0,1.0
Player 1,44.0,25.0,19.666666666666668,3.0
Player 1,36.0,25.0,17.0,3.0
Player 1,20.0,0.0,0.0,0.0
Player 1,18.0,0.0,0.0,0.0
Player 1,15.0,0.0,0.0,0.0
Player 1,16.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 1,30.0,11.0,14.0,2.0
Player 2,20.0,0.0,0.0,0.0
Player 2,33.0,27.0,23.0,2.0
Player 2,53.0,7.0,16.5,4.0
Player 1,42.0,11.0,13.666666666666666,3.0
Player 2,16.0,1.0,1.0,1.0
Player 1,17.0,0.0,0.0,0.0
Player 1,21.0,0.0,0.0,0.0
Player 1,18.0,0.0,0.0,0.0
Player 2,15.0,0.0,0.0,0.0
Player 1,23.0,11.0,7.0,2.0
Player 1,21.0,0.0,0.0,0.0
Player 1,30.0,19.0,19.0,1.0
Player 1,18.0,0.0,0.0,0.0
Player 2,70.0,7.0,19.0,5.0
Player 2,20.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 1,35.0,13.0,18.0,2.0
Player 2,21.0,0.0,0.0,0.0
Player 2,21.0,0.0,0.0,0.0
Player 1,33.0,7.0,13.666666666666666,3.0
Player 1,18.0,0.0,0.0,0.0
Player 2,27.0,7.0,7.0,4.0
Player 2,20.0,0.0,0.0,0.0
Player 2,29.0,15.0,15.0,1.0
Player 2,18.0,0.0,0.0,0.0
Player 1,27.0,9.0,14.0,2.0
Player 2,44.0,3.0,12.5,4.0
Player 1,17.0,0.0,0.0,0.0
Player 1,26.0,9.0,9.0,2.0
Player 2,17.0,0.0,0.0,0.0
Player 1,19.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 2,16.0,0.0,0.0,0.0
Player 1,18.0,0.0,0.0,0.0
Player 2,19.0,0.0,0.0,0.0
Player 1,17.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 2,19.0,0.0,0.0,0.0
Player 1,17.0,3.0,3.0,1.0
Player 2,18.0,0.0,0.0,0.0
Player 1,18.0,0.0,0.0,0.0
Player 1,49.0,9.0,13.333333333333334,6.0
Player 1,16.0,0.0,0.0,0.0
Player 1,53.0,3.0,12.6,5.0
Player 1,30.0,11.0,17.0,2.0
Player 2,20.0,0.0,0.0,0.0
Player 1,17.0,3.0,3.0,1.0
Player 2,47.0,9.0,14.0,4.0
Player 1,19.0,0.0,0.0,0.0
Player 1,33.0,17.0,11.666666666666666,3.0
Player 1,18.0,0.0,0.0,0.0
Player 1,20.0,0.0,0.0,0.0
Player 2,43.0,21.0,15.666666666666666,3.0
Player 2,21.0,0.0,0.0,0.0
Player 2,51.0,7.0,16.0,4.0
Player 1,35.0,3.0,8.6,5.0
Player 2,19.0,0.0,0.0,0.0
Player 1,17.0,0.0,0.0,0.0
Player 1,26.0,1.0,6.0,2.0
Player 2,16.0,0.0,0.0,0.0
Player 1,17.0,0.0,0.0,0.0
Player 1,21.0,0.0,0.0,0.0
Player 1,20.0,0.0,0.0,0.0
Player 2,31.0,7.0,12.0,2.0
Player 2,25.0,21.0,21.0,1.0
Player 1,54.0,5.0,12.666666666666666,6.0
Player 1,50.0,25.0,18.0,4.0
Player 1,30.0,11.0,12.333333333333334,3.0
Player 1,18.0,0.0,0.0,0.0
Player 2,22.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 1,58.0,15.0,16.6,5.0
Player 1,15.0,0.0,0.0,0.0
Player 2,46.0,7.0,12.0,4.0
Player 1,19.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 1,50.0,17.0,15.8,5.0
Player 1,19.0,0.0,0.0,0.0
Player 1,21.0,3.0,5.0,2.0
Player 1,20.0,0.0,0.0,0.0
Player 2,38.0,9.0,17.0,2.0
Player 1,15.0,0.0,0.0,0.0
Player 1,29.0,15.0,15.0,1.0
Player 2,35.0,21.0,17.0,2.0
Player 2,19.0,0.0,0.0,0.0
Player 1,24.0,11.0,11.0,1.0
Player 2,64.0,3.0,14.333333333333334,6.0
Player 2,17.0,0.0,0.0,0.0
Player 1,19.0,0.0,0.0,0.0
Player 2,17.0,0.0,0.0,0.0
Player 1,57.0,15.0,15.333333333333334,6.0
Player 1,20.0,0.0,0.0,0.0
Player 1,20.0,0.0,0.0,0.0
Player 2,20.0,7.0,7.0,1.0
Player 1,36.0,21.0,17.0,3.0
Player 1,27.0,19.0,9.0,3.0
Player 1,23.0,9.0,9.0,1.0
Player 1,19.0,0.0,0.0,0.0
Player 2,141.0,21.0,15.133333333333333,15.0
Player 1,31.0,7.0,17.0,2.0
Player 1,19.0,0.0,0.0,0.0
Player 2,19.0,0.0,0.0,0.0
Player 1,18.0,0.0,0.0,0.0
Player 2,17.0,0.0,0.0,0.0
Player 1,46.0,17.0,21.0,3.0
Player 2,16.0,0.0,0.0,0.0
Player 2,17.0,0.0,0.0,0.0
Player 1,27.0,13.0,11.0,2.0
Player 1,31.0,25.0,14.0,2.0
Player 2,32.0,13.0,14.0,2.0
Player 1,16.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 1,14.0,0.0,0.0,0.0
Player 1,51.0,27.0,19.666666666666668,3.0
Player 1,23.0,7.0,8.0,2.0
Player 1,20.0,0.0,0.0,0.0
Player 1,15.0,0.0,0.0,0.0
Player 1,19.0,1.0,1.0,1.0
Player 1,34.0,7.0,12.5,4.0
Player 2,19.0,0.0,0.0,0.0
Player 2,48.0,21.0,17.5,4.0
Player 2,36.0,23.0,13.0,2.0
Player 1,52.0,5.0,14.6,5.0
Player 1,35.0,5.0,12.333333333333334,3.0
Player 1,20.0,1.0,1.0,1.0
Player 1,18.0,0.0,0.0,0.0
Player 1,20.0,0.0,0.0,0.0
Player 1,20.0,0.0,0.0,0.0
Player 1,18.0,0.0,0.0,0.0
Player 2,19.0,0.0,0.0,0.0
Player 1,18.0,0.0,0.0,0.0
Player 1,32.0,9.0,13.666666666666666,3.0
Player 2,19.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 2,30.0,27.0,16.0,2.0
Player 2,21.0,3.0,3.0,1.0
Player 2,20.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 1,42.0,9.0,15.0,3.0
Player 2,35.0,19.0,16.0,2.0
Player 1,39.0,29.0,13.666666666666666,3.0
Player 1,19.0,0.0,0.0,0.0
Player 1,28.0,25.0,14.0,2.0
Player 1,27.0,11.0,11.0,1.0
Player 2,19.0,0.0,0.0,0.0
Player 1,18.0,0.0,0.0,0.0
Player 2,19.0,0.0,0.0,0.0
Player 1,62.0,9.0,15.333333333333334,6.0
Player 2,20.0,0.0,0.0,0.0
Player 2,32.0,9.0,13.0,2.0
Player 1,15.0,0.0,0.0,0.0
Player 1,14.0,0.0,0.0,0.0
Player 2,21.0,0.0,0.0,0.0
Player 1,20.0,0.0,0.0,0.0
Player 2,18.0,0.0,0.0,0.0
Player 2,21.0,0.0,0.0,0.0
Player 2,17.0,0.0,0.0,0.0
Player 2,21.0,0.0,0.0,0.0
Player 1,74.0,27.0,17.0,6.0
Player 1,21.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 1,22.0,1.0,1.0,1.0
Player 2,18.0,0.0,0.0,0.0
Player 1,50.0,5.0,12.2,5.0
Player 1,30.0,7.0,11.0,3.0
Player 2,18.0,0.0,0.0,0.0
Player 1,35.0,13.0,16.333333333333332,3.0
Player 1,19.0,0.0,0.0,0.0
Player 2,43.0,7.0,13.666666666666666,3.0
Player 2,35.0,11.0,16.0,2.0
Player 1,17.0,5.0,5.0,1.0
Player 1,54.0,1.0,13.4,5.0
Player 1,20.0,0.0,0.0,0.0
Player 1,17.0,0.0,0.0,0.0
Player 1,15.0,0.0,0.0,0.0
Player 2,15.0,0.0,0.0,0.0
Player 2,18.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 2,36.0,15.0,15.0,2.0
Player 2,18.0,0.0,0.0,0.0
Player 1,17.0,0.0,0.0,0.0
Player 1,25.0,17.0,17.0,1.0
Player 2,24.0,15.0,15.0,1.0
Player 1,19.0,0.0,0.0,0.0
Player 1,18.0,0.0,0.0,0.0
Player 2,19.0,5.0,5.0,1.0
Player 1,18.0,0.0,0.0,0.0
Player 2,21.0,0.0,0.0,0.0
Player 1,18.0,0.0,0.0,0.0
Player 1,49.0,7.0,13.0,5.0
Player 1,17.0,0.0,0.0,0.0
Player 1,23.0,3.0,11.0,2.0
Player 1,21.0,0.0,0.0,0.0
Player 2,61.0,23.0,15.666666666666666,6.0
Player 2,22.0,0.0,0.0,0.0
Player 1,23.0,5.0,12.0,2.0
Player 2,16.0,0.0,0.0,0.0
Player 2,31.0,21.0,13.0,2.0
Player 1,20.0,0.0,0.0,0.0
Player 1,20.0,0.0,0.0,0.0
Player 1,34.0,7.0,9.5,4.0
Player 1,18.0,0.0,0.0,0.0
Player 2,21.0,0.0,0.0,0.0
Player 1,26.0,19.0,19.0,1.0
Player 2,63.0,17.0,15.8,5.0
Player 2,19.0,0.0,0.0,0.0
Player 1,34.0,15.0,18.0,2.0
Player 2,20.0,0.0,0.0,0.0
Player 1,20.0,13.0,13.0,1.0
Player 1,19.0,0.0,0.0,0.0
Player 1,36.0,29.0,29.0,1.0
Player 2,34.0,23.0,23.0,1.0
Player 2,20.0,0.0,0.0,0.0
Player 1,26.0,13.0,14.0,2.0
Player 1,21.0,0.0,0.0,0.0
Player 1,19.0,0.0,0.0,0.0
Player 2,18.0,0.0,0.0,0.0
Player 1,22.0,25.0,25.0,1.0
Player 2,17.0,0.0,0.0,0.0
Player 1,21.0,0.0,0.0,0.0
Player 2,65.0,9.0,13.0,7.0
Player 1,21.0,0.0,0.0,0.0
Player 1,30.0,17.0,17.0,1.0
Player 1,38.0,13.0,14.0,4.0
Player 1,20.0,0.0,0.0,0.0
Player 1,17.0,0.0,0.0,0.0
Player 1,34.0,3.0,15.0,2.0
Player 1,50.0,3.0,13.8,5.0
Player 2,34.0,9.0,15.0,2.0
Player 1,94.0,15.0,15.222222222222221,9.0
Player 2,16.0,0.0,0.0,0.0
Player 1,20.0,3.0,3.0,1.0
Player 2,26.0,17.0,17.0,1.0
Player 1,18.0,0.0,0.0,0.0
Player 2,16.0,0.0,0.0,0.0
Player 1,20.0,0.0,0.0,0.0
Player 2,31.0,3.0,6.333333333333333,3.0
Player 1,20.0,0.0,0.0,0.0
Player 2,21.0,0.0,0.0,0.0
Player 1,21.0,0.0,0.0,0.0
Player 1,37.0,21.0,17.0,2.0
Player 1,51.0,1.0,9.666666666666666,6.0
Player 1,29.0,21.0,12.0,2.0
Player 2,18.0,0.0,0.0,0.0
Player 2,19.0,0.0,0.0,0.0
Player 1,41.0,1.0,15.0,3.0
Player 1,20.0,0.0,0.0,0.0
Player 1,21.0,0.0,0.0,0.0
Player 1,32.0,21.0,13.0,2.0
Player 2,24.0,1.0,5.0,2.0
Player 1,32.0,21.0,21.0,1.0
Player 1,39.0,21.0,19.0,2.0
Player 2,33.0,3.0,14.0,2.0
Player 1,20.0,0.0,0.0,0.0
Player 1,31.0,5.0,13.0,2.0
Player 2,19.0,0.0,0.0,0.0
Player 2,38.0,15.0,20.0,2.0
Player 2,36.0,17.0,18.0,2.0
Player 1,29.0,15.0,15.0,1.0
Player 1,38.0,7.0,12.0,4.0
Player 1,43.0,3.0,8.666666666666666,6.0
Player 1,21.0,7.0,7.0,1.0
Player 1,18.0,0.0,0.0,0.0
Player 1,40.0,9.0,12.5,4.0
Player 1,17.0,0.0,0.0,0.0
Player 1,20.0,0.0,0.0,0.0
Player 1,26.0,21.0,21.0,1.0
Player 1,20.0,0.0,0.0,0.0
Player 2,16.0,0.0,0.0,0.0
Player 1,18.0,0.0,0.0,0.0
Player 2,21.0,0.0,0.0,0.0
Player 1,22.0,17.0,17.0,1.0
Player 2,24.0,13.0,13.0,1.0
Player 1,21.0,0.0,0.0,0.0
Player 2,21.0,0.0,0.0,0.0
Player 1,18.0,0.0,0.0,0.0
Player 1,18.0,5.0,5.0,1.0
Player 2,70.0,9.0,13.0,7.0
Player 1,33.0,15.0,19.0,2.0
Player 1,25.0,19.0,19.0,1.0
Player 2,21.0,0.0,0.0,0.0
Player 2,21.0,0.0,0.0,0.0
Player 1,21.0,0.0,0.0,0.0
Player 2,22.0,0.0,0.0,0.0
Player 1,21.0,0.0,0.0,0.0
Player 1,19.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 2,22.0,0.0,0.0,0.0
Player 2,21.0,1.0,5.0,2.0
Player 1,18.0,0.0,0.0,0.0
Player 2,17.0,0.0,0.0,0.0
Player 1,26.0,3.0,4.0,2.0
Player 2,20.0,0.0,0.0,0.0
Player 1,70.0,3.0,16.0,6.0
Player 1,20.0,3.0,3.0,1.0
Player 1,19.0,0.0,0.0,0.0
Player 1,20.0,0.0,0.0,0.0
Player 1,17.0,0.0,0.0,0.0
Player 1,21.0,0.0,0.0,0.0
Player 1,15.0,0.0,0.0,0.0
Player 1,24.0,7.0,8.0,2.0
Player 2,19.0,0.0,0.0,0.0
Player 1,38.0,23.0,17.0,3.0
Player 1,29.0,19.0,19.0,1.0
Player 1,21.0,0.0,0.0,0.0
Player 2,43.0,9.0,15.0,3.0
Player 1,19.0,0.0,0.0,0.0
Player 1,17.0,0.0,0.0,0.0
Player 2,19.0,0.0,0.0,0.0
Player 2,41.0,21.0,17.0,3.0
Player 1,21.0,0.0,0.0,0.0
Player 1,25.0,3.0,8.0,2.0
Player 2,21.0,0.0,0.0,0.0
Player 1,22.0,29.0,29.0,1.0
Player 1,20.0,0.0,0.0,0.0
Player 2,18.0,0.0,0.0,0.0
Player 2,25.0,13.0,13.0,1.0
Player 1,17.0,0.0,0.0,0.0
Player 2,24.0,25.0,25.0,1.0
Player 1,21.0,0.0,0.0,0.0
Player 1,23.0,27.0,27.0,1.0
Player 1,22.0,13.0,13.0,1.0
Player 1,14.0,0.0,0.0,0.0
Player 1,21.0,0.0,0.0,0.0
Player 1,20.0,0.0,0.0,0.0
Player 1,22.0,21.0,21.0,1.0
Player 1,21.0,0.0,0.0,0.0
Player 1,20.0,0.0,0.0,0.0
Player 2,24.0,15.0,9.0,2.0
Player 1,42.0,19.0,17.5,4.0
Player 1,20.0,1.0,1.0,1.0
Player 2,21.0,0.0,0.0,0.0
Player 2,21.0,0.0,0.0,0.0
Player 2,29.0,19.0,19.0,1.0
Player 2,19.0,0.0,0.0,0.0
Player 2,28.0,15.0,15.0,1.0
Player 1,18.0,0.0,0.0,0.0
Player 2,18.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 1,33.0,3.0,12.333333333333334,3.0
Player 2,20.0,0.0,0.0,0.0
Player 1,21.0,0.0,0.0,0.0
Player 2,16.0,0.0,0.0,0.0
Player 1,21.0,0.0,0.0,0.0
Player 1,16.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 1,18.0,0.0,0.0,0.0
Player 1,22.0,5.0,5.0,1.0
Player 2,19.0,0.0,0.0,0.0
Player 1,21.0,0.0,0.0,0.0
Player 2,27.0,9.0,14.0,2.0
Player 1,21.0,0.0,0.0,0.0
Player 2,17.0,0.0,0.0,0.0
Player 1,18.0,0.0,0.0,0.0
Player 1,34.0,25.0,14.0,2.0
Player 2,27.0,19.0,19.0,1.0
Player 1,36.0,31.0,17.0,2.0
Player 1,33.0,3.0,16.0,2.0
Player 2,33.0,3.0,12.0,2.0
Player 2,19.0,0.0,0.0,0.0
